0,0.92285156,-0.24511719,0.22436523,82.835365,-4.6341467,94.176834
0,1.1774902,-0.35839844,0.16088867,139.32927,5.762195,100.45732
0,1.2390137,-0.23657227,0.19848633,123.32317,29.969513,97.59147
0,1.0456543,-0.13110352,0.22021484,86.92073,27.317074,110.64024
0,0.87597656,-0.06665039,0.20141602,39.69512,33.536587,116.98171
0,0.8186035,-0.15185547,0.16577148,3.9634147,34.390244,122.71342
0,0.7832031,-0.24072266,0.119384766,-9.481708,30.304878,120.15244
0,0.8066406,-0.2775879,0.10888672,0.36585367,24.908537,109.5122
0,0.85180664,-0.30249023,0.12475586,18.719513,20.030489,91.21951
0,0.87109375,-0.23583984,0.1706543,28.871952,17.865854,69.45122
0,0.8820801,-0.19921875,0.19628906,16.768293,17.164635,53.384148
0,0.9748535,-0.20922852,0.21704102,3.4146342,15.6402445,34.69512
0,1.1394043,-0.26733398,0.25390625,-14.481708,11.615854,-1.1890244
0,1.263916,-0.3486328,0.28027344,-25.335367,3.9634147,-48.35366
0,1.190918,-0.3227539,0.30664063,-36.310978,-8.963415,-83.2622
0,0.88427734,-0.22998047,0.31958008,-48.932926,-22.682928,-111.06708
0,0.8149414,-0.1965332,0.3359375,-39.32927,-28.231709,-111.03659
0,1.034668,-0.26245117,0.33764648,-9.817074,-34.17683,-109.939026
0,1.1010742,-0.25976563,0.31469727,34.969513,-38.841465,-101.40244
0,0.9477539,-0.23168945,0.3076172,46.280487,-44.7561,-97.98781
0,0.7583008,-0.20361328,0.32617188,42.225613,-41.890244,-90.335365
0,0.6418457,-0.17382813,0.28930664,15,-25.762196,-90.67073
0,0.6503906,-0.13574219,0.2529297,-9.115854,-11.310976,-83.810974
0,0.81811523,-0.16235352,0.25,-44.05488,-2.1036587,-81.61585
0,0.9628906,-0.25463867,0.29785156,-78.689026,6.8597565,-74.81708
0,0.8991699,-0.28125,0.33325195,-99.35976,8.719512,-69.02439
0,0.85253906,-0.3088379,0.37719727,-105.09147,6.3719516,-58.963417
0,0.9296875,-0.41918945,0.3984375,-67.53049,-1.25,-43.689026
0,1.0397949,-0.41088867,0.36816406,-22.682928,-1.4329269,-31.219513
0,1.4272461,-0.40893555,0.35913086,0,-0.70121956,-15.152439
0,1.4008789,-0.33154297,0.3544922,-0.24390244,3.3841465,6.3109756
0,1.1462402,-0.2854004,0.31445313,-12.682927,4.72561,33.20122
1,0.87280273,-0.26123047,0.2770996,-7.5914636,0.4878049,68.018295
1,0.9428711,-0.30297852,0.24316406,33.32317,-1.0060976,104.7561
1,1.0917969,-0.33007813,0.2097168,73.810974,0.33536586,120.15244
1,1.1838379,-0.31884766,0.2121582,93.84147,3.9939024,126.61586
1,1.060791,-0.2055664,0.21582031,93.62805,7.1951222,134.60367
1,0.9279785,-0.1184082,0.23071289,74.756096,11.189025,144.51219
1,0.8366699,-0.100097656,0.20605469,45.27439,19.756098,151.79878
1,0.82299805,-0.17553711,0.15527344,9.329268,24.908537,147.59146
1,0.85717773,-0.25097656,0.16137695,1.097561,22.682928,130.2744
1,0.85302734,-0.28515625,0.18237305,9.085366,20.335367,108.71951
1,0.84887695,-0.2355957,0.22290039,10.70122,20.853659,82.59147
1,0.8442383,-0.21728516,0.24291992,3.932927,19.573172,62.713417
1,0.9394531,-0.24731445,0.26757813,0.57926834,16.585365,36.707317
1,1.0849609,-0.29101563,0.29003906,-2.835366,10.091464,-7.1036587
1,1.2175293,-0.38232422,0.3046875,-7.1341467,-1.7987806,-67.53049
1,1.0976563,-0.3618164,0.32373047,-11.768293,-20.060976,-108.75
1,0.8730469,-0.27856445,0.3642578,-17.195122,-38.018295,-143.47562
1,0.91674805,-0.22558594,0.3762207,-1.1585367,-41.798782,-142.07318
1,1.1479492,-0.22851563,0.3388672,23.414635,-39.573174,-137.83537
1,1.1374512,-0.17138672,0.2644043,43.35366,-39.969513,-116.951225
1,0.9584961,-0.15698242,0.2529297,32.10366,-39.359756,-102.835365
1,0.7729492,-0.15893555,0.2927246,14.786586,-35.243904,-93.23171
