0,1.0073242,-0.2668457,0.27441406,30.030489,26.737806,51.0061
0,1.1196289,-0.24389648,0.23535156,67.04269,28.231709,56.615856
0,1.0786133,-0.22485352,0.25097656,79.72561,34.512196,55.823174
0,0.93066406,-0.1706543,0.20336914,84.05488,35.365856,66.28049
0,0.7883301,-0.08886719,0.13720703,71.46342,34.237804,76.097565
0,0.7312012,-0.10107422,0.107666016,37.560978,25.762196,83.201225
0,0.73095703,-0.13623047,0.12670898,23.719513,19.237804,80.03049
0,0.7661133,-0.17407227,0.13574219,22.164635,13.628049,70.57927
0,0.82714844,-0.1616211,0.14379883,33.07927,10.579268,49.725613
0,0.8803711,-0.1105957,0.15551758,30.70122,10.762196,33.44512
0,0.9958496,-0.06713867,0.18237305,11.036586,12.957317,17.743902
0,1.144043,-0.011962891,0.18359375,-41.95122,13.292684,2.6219513
0,1.1901855,-0.049804688,0.22729492,-88.871956,8.689025,-10.457317
0,1.3327637,-0.13232422,0.2487793,-111.55488,-0.51829267,-29.695122
0,1.1728516,-0.20776367,0.35742188,-98.84147,-13.597561,-48.932926
0,0.8671875,-0.22973633,0.48095703,-66.097565,-19.512196,-55.670734
0,0.6772461,-0.24121094,0.53222656,-26.219513,-26.09756,-52.073174
0,0.7805176,-0.16601563,0.5415039,34.05488,-26.554878,-47.743904
0,0.8955078,-0.05834961,0.4338379,52.92683,-20.640244,-41.371952
0,0.9108887,0.024658203,0.31469727,31.341465,-13.993903,-43.932926
0,0.795166,-0.014648438,0.30639648,-25.914635,-4.908537,-50.70122
0,0.7453613,-0.12597656,0.35961914,-58.07927,-3.4756098,-57.073174
0,0.73828125,-0.19238281,0.32299805,-74.29878,-0.09146342,-59.32927
0,0.81030273,-0.2680664,0.25610352,-69.35976,-5.4573174,-71.12805
0,0.89208984,-0.32128906,0.2734375,-41.646343,-11.310976,-81.79878
0,0.9230957,-0.31323242,0.3203125,-8.841464,-14.72561,-89.268295
0,0.9013672,-0.3088379,0.41455078,5.97561,-18.841463,-86.64635
0,0.98535156,-0.34423828,0.5053711,11.128049,-20,-77.86585
0,1.1030273,-0.34301758,0.5227051,22.22561,-16.859756,-58.323174
0,1.2426758,-0.29736328,0.49291992,20.335367,-9.359756,-21.981709
0,1.3798828,-0.23242188,0.52612305,11.554878,-1.0060976,7.896342
1,1.1982422,-0.22705078,0.52075195,-3.75,11.128049,39.115856
1,0.9445801,-0.2541504,0.38183594,-9.542684,25.792683,71.15854
1,1.0515137,-0.31152344,0.32104492,15.243903,29.84756,84.63415
1,1.1271973,-0.32714844,0.24780273,64.5122,33.47561,95.94512
1,1.1240234,-0.21557617,0.20166016,120.64024,40.884148,101.371956
1,1.0449219,-0.11328125,0.2055664,123.597565,45.914635,105.426834
1,0.89697266,-0.036376953,0.18823242,93.414635,46.493904,111.21951
1,0.7998047,-0.061767578,0.15673828,21.371952,37.713417,112.835365
1,0.795166,-0.11303711,0.15625,-9.420732,28.506098,107.71342
1,0.8039551,-0.16674805,0.13012695,-15.27439,21.82927,96.03659
1,0.83862305,-0.17895508,0.125,10.182927,19.390244,76.12805
1,0.8989258,-0.1237793,0.16381836,24.817074,22.34756,62.65244
1,0.9855957,-0.05493164,0.17626953,18.963415,27.865854,49.69512
1,1.1953125,0.002197266,0.19897461,-21.79878,26.524391,27.439026
1,1.1015625,-0.017578125,0.24658203,-61.890244,19.603659,13.04878
1,1.154541,-0.07763672,0.26708984,-82.40854,6.0670733,-15.823171
1,1.0686035,-0.15991211,0.33666992,-73.90244,-16.09756,-55.03049
1,0.8598633,-0.1743164,0.4494629,-47.2561,-26.890245,-76.55488
1,0.78393555,-0.17797852,0.50439453,-18.20122,-36.341465,-90.97561
1,0.85302734,-0.15429688,0.51708984,23.109756,-42.530487,-97.743904
1,0.9592285,-0.09643555,0.4506836,41.95122,-44.146343,-97.164635
1,0.9790039,-0.052734375,0.35913086,36.432926,-39.298782,-97.0122
1,0.8864746,-0.02758789,0.34838867,-0.06097561,-25.213415,-97.77439
1,0.7993164,-0.068603516,0.32641602,-43.048782,-15.030488,-95.21342
1,0.80810547,-0.1394043,0.2619629,-77.28659,-11.402439,-93.78049
1,0.89453125,-0.2434082,0.26342773,-89.96951,-11.554878,-90.97561
1,0.9812012,-0.3232422,0.2824707,-78.07927,-14.481708,-91.46342
1,0.9904785,-0.3635254,0.34594727,-53.78049,-17.34756,-92.95732
1,0.94262695,-0.37646484,0.44970703,-21.310976,-23.140244,-91.21951
1,0.9926758,-0.4243164,0.5202637,-0.33536586,-23.018293,-83.201225
2,1.0786133,-0.42578125,0.52905273,22.286587,-19.72561,-65.97561
2,1.1608887,-0.3395996,0.4711914,27.804878,-11.371951,-26.82927
2,1.3022461,-0.2277832,0.49609375,13.597561,-3.0182927,7.042683
2,1.2441406,-0.23144531,0.5305176,-8.414635,9.329268,42.621952
2,1.112793,-0.30615234,0.40649414,-10.579268,27.073172,81.70732
2,1.1904297,-0.36083984,0.3400879,15.823171,35.914635,101.64635
2,1.2353516,-0.35375977,0.2631836,68.78049,43.048782,118.90244
2,1.2126465,-0.20239258,0.20043945,125.39635,53.44512,135.48781
2,1.1574707,-0.10107422,0.18701172,136.37195,60,146.25
2,1.0205078,0.010253906,0.19018555,115.67074,65.97561,153.53659
2,0.89208984,-0.03930664,0.14379883,27.65244,61.798782,152.40854
2,0.8288574,-0.08178711,0.1262207,-10.518293,49.268295,145.91464
2,0.8125,-0.12890625,0.119628906,-27.896341,36.859756,129.39024
2,0.8215332,-0.17358398,0.111083984,-7.560976,29.32927,99.268295
2,0.8112793,-0.12548828,0.111572266,10.609756,29.32927,77.53049
2,0.9020996,-0.07885742,0.13085938,8.871951,30.54878,53.323174
2,1.1115723,-0.029052734,0.16503906,-14.054878,27.743902,21.12805
2,1.0490723,-0.020019531,0.1821289,-45.15244,19.542683,3.3841465
2,1.0117188,-0.061523438,0.2409668,-70.39634,4.420732,-25.091463
2,1.0212402,-0.1274414,0.3161621,-70.27439,-18.75,-69.02439
2,0.97802734,-0.13696289,0.3659668,-56.15854,-34.69512,-99.35976
2,1.0319824,-0.16918945,0.45336914,-33.47561,-48.44512,-126.371956
2,1.0646973,-0.21386719,0.5744629,20.518293,-59.664635,-139.0244
2,1.0493164,-0.17480469,0.55737305,59.573174,-61.859756,-131.28049
2,1.0039063,-0.07910156,0.42260742,63.170734,-54.02439,-120.48781
2,0.92163086,0.025878906,0.2607422,21.006098,-37.317074,-110.79269
2,0.8391113,0.004882813,0.22680664,-27.164635,-24.115854,-105.73171
2,0.8515625,-0.09472656,0.19799805,-70.121956,-17.256098,-102.0122
2,0.96606445,-0.22875977,0.20263672,-92.68293,-16.310976,-100.57927
2,1.0744629,-0.34326172,0.24609375,-96.98171,-19.603659,-104.664635
2,1.1037598,-0.40014648,0.31713867,-85.54878,-21.859756,-111.46342
3,1.0275879,-0.38891602,0.41796875,-56.036587,-29.664635,-119.05488
3,1.0400391,-0.5222168,0.5593262,-34.878048,-31.737806,-115.45732
3,1.1401367,-0.60717773,0.6147461,12.195122,-25.396341,-96.28049
3,1.0849609,-0.49243164,0.46899414,48.262196,-17.256098,-39.207317
3,1.267334,-0.27172852,0.46777344,46.920734,-7.164634,9.512196
3,1.2697754,-0.096191406,0.50097656,21.341463,10.152439,56.585365
3,1.1408691,-0.21777344,0.40722656,0.6707317,36.768295,107.80488
3,1.1730957,-0.3059082,0.32006836,10.243902,49.17683,127.621956
3,1.2529297,-0.37841797,0.26879883,51.067074,58.292683,140.48781
3,1.3146973,-0.23950195,0.25219727,122.71342,67.10366,151.79878
3,1.2375488,-0.13842773,0.25097656,135.39635,74.176834,156.7683
3,1.1289063,-0.07299805,0.17993164,121.189026,75.97561,159.93903
3,1.0227051,-0.046875,0.10131836,65.60976,67.86585,157.28659
3,0.9650879,-0.08618164,0.06933594,28.323172,56.707317,147.01219
3,0.9465332,-0.13989258,0.064697266,12.286586,46.341465,129.14635
3,0.939209,-0.15600586,0.06762695,23.414635,40.365856,100.88415
3,0.9428711,-0.10180664,0.057617188,28.109756,41.920734,81.64635
3,0.939209,-0.00390625,0.057617188,13.810976,43.90244,68.689026
3,0.9782715,0.06274414,0.04663086,-41.036587,36.707317,45.57927
3,1.0004883,0.045410156,0.06591797,-83.65854,23.536587,25.060976
3,1.0249023,-0.017089844,0.13354492,-100.7622,5.0609756,-4.390244
3,1.0168457,-0.10522461,0.23901367,-78.71951,-22.256098,-52.713417
3,0.9675293,-0.11987305,0.3408203,-48.567074,-42.012196,-88.23171
3,0.95532227,-0.16674805,0.49780273,-8.018292,-56.646343,-115.73171
3,0.9272461,-0.18676758,0.6640625,67.347565,-64.29878,-128.44513
3,0.9511719,-0.057617188,0.61865234,96.310974,-66.493904,-122.71342
3,0.9875488,0.12695313,0.47509766,59.420734,-61.646343,-119.78659
3,1.019043,0.21020508,0.3173828,-47.2561,-46.12805,-128.5061
3,0.98950195,0.05859375,0.26635742,-113.47561,-30.182928,-128.26219
3,0.9921875,-0.17114258,0.2277832,-149.87805,-18.07927,-124.78659
3,1.0373535,-0.3881836,0.24316406,-142.31708,-4.420732,-118.201225
4,1.064209,-0.4621582,0.27026367,-103.84147,0.15243903,-113.414635
4,1.0893555,-0.44360352,0.32299805,-56.859756,-2.8658538,-113.62805
4,0.98779297,-0.38623047,0.38110352,-20.518293,-12.469513,-109.939026
4,0.9909668,-0.42504883,0.44067383,-10.121951,-19.542683,-101.25
4,1.1154785,-0.49804688,0.49951172,-0.030487806,-20.762196,-85.36585
4,1.1188965,-0.49829102,0.43920898,2.012195,-16.09756,-44.207317
4,1.2697754,-0.45874023,0.44677734,4.4512196,-11.463415,-3.780488
4,1.1865234,-0.3203125,0.4736328,13.902439,-0.8231708,40.030487
4,1.0981445,-0.3088379,0.35473633,18.04878,16.95122,93.47561
4,1.201416,-0.32910156,0.28857422,33.871952,29.573172,119.96951
4,1.2897949,-0.33374023,0.23144531,71.40244,39.05488,139.14635
4,1.3208008,-0.23071289,0.20263672,125.243904,47.469513,157.86586
4,1.2509766,-0.15966797,0.21777344,145,53.323174,170.48781
4,1.1550293,-0.064453125,0.19189453,155.60976,56.371952,181.34146
4,0.9719238,0.030517578,0.1887207,101.0061,59.207317,177.7744
4,0.9169922,-0.09887695,0.13208008,29.72561,49.45122,169.93903
4,0.8725586,-0.09838867,0.13012695,11.646341,35.640244,154.4817
4,0.84887695,-0.16357422,0.14038086,8.536586,28.414635,118.56708
4,0.90356445,-0.14794922,0.14013672,30.945122,32.530487,94.63415
4,1.017334,-0.05517578,0.1081543,36.432926,38.871952,70.85366
4,1.1013184,0.053466797,0.08642578,-0.8231708,40.73171,43.536587
4,1.032959,0.10180664,0.0925293,-47.134148,32.34756,21.280489
4,1.059082,0.052001953,0.12524414,-90.518295,13.567074,-10.884147
4,1.0498047,-0.1159668,0.18579102,-103.75,-17.22561,-63.871952
4,0.9868164,-0.20336914,0.3515625,-81.03659,-41.219513,-105.27439
4,0.88061523,-0.18798828,0.4794922,-35.457317,-53.475613,-134.20732
4,0.8444824,-0.1953125,0.50634766,22.896341,-62.896343,-144.20732
4,0.98950195,-0.13183594,0.45239258,56.615856,-65.243904,-145.82318
4,1.1027832,-0.008544922,0.32714844,58.78049,-64.81708,-142.80489
4,1.0979004,0.059570313,0.2409668,-6.920732,-53.567074,-147.22562
5,1.0473633,-0.015625,0.27905273,-66.371956,-37.957317,-150.18294
5,1.0209961,-0.15844727,0.29370117,-110.67073,-26.585367,-143.41464
5,1.0488281,-0.3076172,0.2709961,-117.2561,-17.37805,-129.51219
5,1.0749512,-0.39135742,0.3239746,-103.96342,-17.65244,-118.689026
5,1.0874023,-0.42773438,0.40673828,-76.89024,-19.115854,-107.59147
5,0.9836426,-0.42041016,0.45947266,-38.628048,-22.621952,-92.5
5,0.98706055,-0.48876953,0.5004883,-16.09756,-22.164635,-78.506096
5,1.0373535,-0.48754883,0.5041504,15.152439,-17.987804,-58.170734
5,1.2258301,-0.40429688,0.41601563,28.04878,-11.554878,-19.29878
5,1.4331055,-0.29492188,0.43603516,21.40244,-0.4878049,15.396342
5,1.3623047,-0.25,0.46533203,2.1646342,15.762196,55.335365
5,1.0205078,-0.28173828,0.34301758,0.42682928,32.743904,106.61586
5,1.0949707,-0.30004883,0.28222656,23.323172,37.378048,132.68292
5,1.1904297,-0.32788086,0.2290039,66.03659,41.67683,152.40854
